corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
brightness/s5,22016.0,0.7433863878250122,0.755305500300217,0.7299777712350501,0.7213703972040904,1.1673547291808606,3.844369820035921
brightness/s5,22144.0,0.7781186699867249,0.7594533493341276,0.7440863592565212,0.7360000179630688,1.1278262619377133,3.7416188437212226
brightness/s5,22272.0,0.7426917552947998,0.7564057867815224,0.7073016123948613,0.6938822434298229,1.1278660796728652,3.748139955777411
brightness/s5,22400.0,0.7553184628486633,0.7562080915210025,0.6966233934213534,0.6819583613042616,1.1237725737948725,3.8113709188399008
brightness/s5,22528.0,0.7089352607727051,0.7476130313849484,0.6804359079928068,0.6744927873193817,1.233320732569908,3.950088744361112
brightness/s5,22656.0,0.77680903673172,0.7529213959934522,0.7104054425406392,0.7087513700237182,1.1787453675742436,3.9389124678917793
brightness/s5,22784.0,0.7528501749038696,0.7529084467044371,0.714197031783403,0.7125732311729023,1.1631839535966346,3.9087099632901534
brightness/s5,22912.0,0.7728329300880432,0.7565310800469109,0.7082124758219474,0.712807286983513,1.1356699621456723,3.8443465637634353
brightness/s5,23040.0,0.7070016860961914,0.7475257356922346,0.6931009135667581,0.689203638393922,1.1814431774862595,3.9770031916250232
brightness/s5,23168.0,0.7429124712944031,0.7466869603471742,0.6695551570157635,0.6617809480157658,1.1639680260535499,3.9998124019494603
brightness/s5,23296.0,0.7504808902740479,0.7473767657884238,0.6726464274237755,0.6537541883411325,1.1605528377332552,3.985323113245303
brightness/s5,23424.0,0.7398362159729004,0.7460057567310558,0.6793645505894694,0.6581949525258821,1.1711040807574078,3.9919155583684214
brightness/s5,23552.0,0.7538250684738159,0.747427449775194,0.6908349470888183,0.6789879434264169,1.1331770695089438,3.9274711193610394
brightness/s5,23680.0,0.7886879444122314,0.754929357891019,0.7005795926792915,0.6823183753515683,1.0945059402783466,3.8899283209939814
brightness/s5,23808.0,0.7446880340576172,0.7530672990122186,0.7102020413803521,0.7065003173841077,1.1111710162399064,3.83619923873997
brightness/s5,23936.0,0.7661635279655457,0.7554484315491872,0.7205174822463514,0.7198473199017581,1.080390789461584,3.8097103819558735
brightness/s5,24064.0,0.7553194165229797,0.7554249742716949,0.7274228600161524,0.727490767868119,1.079718247315021,3.738562132709682
brightness/s5,24192.0,0.7836357355117798,0.7605542035880739,0.7508987740603995,0.731574398324939,1.0079727057592867,3.5871645373850667
brightness/s5,24320.0,0.7708057165145874,0.7624181150292582,0.7438867826354739,0.7337915393745458,1.005314721714794,3.613355924261107
brightness/s5,24448.0,0.7375433444976807,0.7578954294780622,0.7329944577973007,0.7205546668540347,1.0724803893868136,3.694633589757802
brightness/s5,24576.0,0.7805142402648926,0.7620079405302131,0.7368082734014987,0.7233155207865851,1.0568847434722888,3.6866558287133775
brightness/s5,24704.0,0.7525299787521362,0.7602846747523809,0.7279976871530692,0.7212897287910197,1.058496435760207,3.684073933705146
brightness/s5,24832.0,0.7812746167182922,0.764101027837092,0.7375955591685835,0.7232910581163025,1.0479003586928255,3.6034038381167743
brightness/s5,24960.0,0.7414827942848206,0.759988621736679,0.7404048784516963,0.7313456670034751,1.0661016238650152,3.671264639921644
brightness/s5,25000.0,0.6420908570289612,0.7385526645170939,0.7103312620203099,0.7074646409740901,1.1791804215789221,3.737061666977128
