corruption,n_refreshes,r,a,x,acc,n
brightness/s5,55,0.563437819480896,0.9081177792016699,2.1951437839494146,0.59375,32
brightness/s5,56,0.5126153826713562,0.8261105324772074,1.8767262559182534,0.71875,32
brightness/s5,57,0.5593355894088745,0.9014984076257357,2.045355908957853,0.65625,32
brightness/s5,58,0.574904203414917,0.9266199730228478,2.2906238251586135,0.78125,32
brightness/s5,59,0.5198078155517578,0.8377162651968458,1.9659785149940248,0.75,32
brightness/s5,60,0.4657207727432251,0.7504412397820213,1.5334727344414212,0.625,32
brightness/s5,61,0.630361020565033,0.999,4.220113756544987,0.71875,32
brightness/s5,62,0.5496759414672852,0.8859115687855197,3.134878516289383,0.6875,32
brightness/s5,63,0.7025645971298218,0.999,5.020816647468968,0.78125,32
brightness/s5,64,0.5034005045890808,0.811241375705741,3.2394566029245224,0.65625,32
brightness/s5,65,0.562663733959198,0.9068687123259194,2.7577220500645714,0.6875,32
brightness/s5,66,0.49826350808143616,0.8029523016968764,2.081285769660843,0.78125,32
brightness/s5,67,0.5761876702308655,0.9286909791855903,2.3240194882318947,0.65625,32
brightness/s5,68,0.6036618947982788,0.9730234758957879,2.9547303436465002,0.59375,32
brightness/s5,69,0.582094669342041,0.938222531860381,2.8375894002657818,0.84375,32
brightness/s5,70,0.6166125535964966,0.9939207003891719,3.9671786658521593,0.6875,32
brightness/s5,71,0.4347074627876282,0.7003980635604227,2.4081863932294945,0.71875,32
brightness/s5,72,0.4121003746986389,0.6639191938520855,1.544497606878796,0.71875,32
brightness/s5,73,0.5277787446975708,0.8505781819824101,1.6418203197910453,0.5,32
brightness/s5,74,0.5933119058609009,0.9563227006149048,2.364043613283884,0.6875,32
brightness/s5,75,0.7348207235336304,0.999,4.635399195966219,0.84375,32
brightness/s5,76,0.6297274827957153,0.999,5.771076987307386,0.6875,32
brightness/s5,77,0.6047296524047852,0.9747464129876641,4.7121430648532145,0.6875,32
brightness/s5,78,0.6021634936332703,0.970605650979372,4.104630439135406,0.625,32
brightness/s5,79,0.5467172265052795,0.8811373768516333,3.0539377934275924,0.6875,32
brightness/s5,80,0.5198188424110413,0.837734058172284,2.3477009425261923,0.71875,32
brightness/s5,81,0.6285518407821655,0.999,4.6272278605873725,0.53125,32
brightness/s5,82,0.664104700088501,0.999,5.766991319617963,0.71875,32
brightness/s5,83,0.6425569653511047,0.999,6.336873049133258,0.65625,32
brightness/s5,84,0.6678835153579712,0.999,6.621813913890906,0.71875,32
brightness/s5,85,0.5620450973510742,0.9058704783147223,4.443019262838693,0.6875,32
brightness/s5,86,0.5536423921585083,0.8923118463179518,3.2787976766858264,0.65625,32
brightness/s5,87,0.5466458797454834,0.8810222514916369,2.640472035542615,0.71875,32
brightness/s5,88,0.6022416949272156,0.9707318368376137,3.071010974879825,0.65625,32
brightness/s5,89,0.7069249153137207,0.999,4.988882876764189,0.78125,32
brightness/s5,90,0.6368382573127747,0.999,5.947818827706371,0.65625,32
brightness/s5,91,0.558272659778595,0.8997832609717541,4.0713187550087815,0.65625,32
brightness/s5,92,0.6211609840393066,0.999,5.489036766828667,0.78125,32
