beta,pool,filter_kind,proxy_batch_size,duo_acc,duo_nll,duo_ece,duo_entropy,mean_w_l,large_acc,small_acc
4.0,log,running_mean,128,0.40619666666666654,3.4160541175715133,0.16599787892244755,2.331008311519623,0.6389996271469196,0.343243333697319,0.3001333276430766
4.0,log,none,512,0.40592999999999996,3.4200150196456907,0.1604893003360058,2.337805022328695,0.636759798087279,0.343243333697319,0.3001333276430766
6.0,log,ema,2048,0.40374666666666664,3.4291937046941126,0.15755211877337966,2.379011831391652,0.6273153010719394,0.343243333697319,0.3001333276430766
6.0,log,kalman,2048,0.40224666666666664,3.4464871814091995,0.15892075478561846,2.3794347273635865,0.6264182482468709,0.343243333697319,0.3001333276430766
6.0,log,none,2048,0.40207333333333334,3.460704733454387,0.16053668783134475,2.368264484316508,0.6288367315404861,0.343243333697319,0.3001333276430766
6.0,log,ema,1024,0.4019,3.470744953015645,0.16735779921198884,2.3340821486663814,0.6358632819535583,0.343243333697319,0.3001333276430766
6.0,log,running_mean,2048,0.40163666666666664,3.451722072168985,0.15947017463299137,2.378315485757192,0.626252007584162,0.343243333697319,0.3001333276430766
6.0,log,ema,128,0.4014666666666667,3.5254380317306526,0.17342075280571978,2.284895636056264,0.6443478946558727,0.343243333697319,0.3001333276430766
6.0,log,ema,512,0.40095333333333333,3.494993718185425,0.17237775399917118,2.3104808325767516,0.6406712920797866,0.343243333697319,0.3001333276430766
6.0,log,kalman,1024,0.4008899999999999,3.4730136198043824,0.16765196359705176,2.340016419792175,0.6342381040506064,0.343243333697319,0.3001333276430766
6.0,log,none,1024,0.4008866666666666,3.491785691121419,0.16803734643777835,2.329888596687317,0.6366708456718425,0.343243333697319,0.3001333276430766
6.0,log,none,128,0.40070666666666666,3.548110224253336,0.16924378989757347,2.2845095313326516,0.6411234590733059,0.343243333697319,0.3001333276430766
6.0,log,running_mean,1024,0.40058,3.475036053237915,0.16759173435085145,2.3422008990097045,0.6335839369566117,0.343243333697319,0.3001333276430766
6.0,log,kalman,512,0.40007000000000004,3.4916913605753583,0.17343881918024892,2.312095192108154,0.6401222483158485,0.343243333697319,0.3001333276430766
6.0,log,none,512,0.40007,3.5149754881286612,0.1706204541554923,2.307606563434601,0.6411625969541819,0.343243333697319,0.3001333276430766
6.0,log,running_mean,512,0.3999133333333333,3.4901979270426433,0.17261839487484343,2.3192739785512284,0.6384574938679486,0.343243333697319,0.3001333276430766
6.0,log,kalman,128,0.3998833333333333,3.51446475683848,0.17846783551311118,2.2834452922821042,0.6456787950143218,0.343243333697319,0.3001333276430766
6.0,log,running_mean,128,0.39938999999999997,3.503988920962015,0.17662612409971654,2.298834913285573,0.6419729113029441,0.343243333697319,0.3001333276430766
