corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,13696.0,0.6454641819000244,0.4483954608440399,0.6391729612267981,0.4409965797491295,0.3949534614836762,0.2506914903813681,1.8213821204579101,3.0511109530646574,0.39834514477537136
gaussian_noise/s5,13824.0,0.6514428853988647,0.43559980392456055,0.6414038565308102,0.440015347781026,0.40695055939573505,0.24772485576657388,1.816867586055362,3.0576829015980227,0.4097255729980311
gaussian_noise/s5,13952.0,0.6385596990585327,0.4670366942882538,0.6408867369903961,0.4449283198732492,0.40256182132378315,0.24529760926356042,1.8260250709915409,3.0102468972669456,0.404832286998389
gaussian_noise/s5,14080.0,0.6557422876358032,0.44333314895629883,0.6435877461986519,0.44463828879744005,0.39755058108309527,0.2305275893974585,1.8041062427486274,3.0045721621892465,0.40224914390777283
gaussian_noise/s5,14208.0,0.6380800604820251,0.456246018409729,0.6425863487956288,0.44674878509058347,0.39487092997707796,0.2354884822342842,1.7916280632337624,2.9790022881124463,0.3987152086518141
gaussian_noise/s5,14336.0,0.6479854583740234,0.4952664375305176,0.6435680050826096,0.4555701764432987,0.39693985179942737,0.23954739455532342,1.779802057292301,2.9078488548745387,0.40008517071512056
gaussian_noise/s5,14464.0,0.6728695631027222,0.45000922679901123,0.6488955610862664,0.45455909468979183,0.39721215147225875,0.23860695918162822,1.7457310068170362,2.9100770679508834,0.39978559422146226
gaussian_noise/s5,14592.0,0.6743384599685669,0.46560171246528625,0.6535215427012301,0.45656684337624537,0.3889122148409389,0.23783751205769582,1.7285033985343954,2.893947405765966,0.38817684981756
gaussian_noise/s5,14720.0,0.6426016688346863,0.46436846256256104,0.6515361110891311,0.4579853195919391,0.39632590305167725,0.24431023713811476,1.7424724853337392,2.8738216187334995,0.39714469530527635
gaussian_noise/s5,14848.0,0.6572850346565247,0.4822053909301758,0.6525813699195663,0.46238896892616393,0.38534619340591775,0.2410833758402757,1.7221523596184294,2.8398958899034916,0.3860161143406806
gaussian_noise/s5,14976.0,0.689067006111145,0.4741305112838745,0.6592151219543987,0.464523794809384,0.40477188551393267,0.24980685296022556,1.6924405482685163,2.8146433876959187,0.405320002642375
gaussian_noise/s5,15104.0,0.6491168737411499,0.47213074564933777,0.6573790768247171,0.46590687678028464,0.40077926996594493,0.25410333424018455,1.7076927413134895,2.8109224531060755,0.40122772943467044
